code,description,steps
5225,Короткое замыкание на массу регулятора давления сцепления F,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления F

Приоритет ошибки: 2

Описание неисправности: короткое замыкание на массу (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 24 и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 19 и массой. Заданная величина: Номинальное значение: >10 кОм"
5226,Короткое замыкание на массу регулятора давления сцепления для блокирования гидротрансформатора,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления для блокирования гидротрансформатора

Приоритет ошибки: 2

Описание неисправности: короткое замыкание на массу (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 25 и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 9 и массой. Заданная величина: Номинальное значение: >10 кОм"
5227,Короткое замыкание на массу регулятора главного давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования основного давления

Приоритет ошибки: 2

Описание неисправности: короткое замыкание на массу (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 16 и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 10 и массой. Заданная величина: Номинальное значение: >10 кОм"
5228,Короткое замыкание на массу регулятора давления ретардера,"Стратегия текущего контроля: проверка клапана пропорционального регулирования давления ретардера

Приоритет ошибки: 2

Описание неисправности: короткое замыкание на массу (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 14 и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 8 и массой. Заданная величина: Номинальное значение: >10 кОм"
5231,Разрыв цепи регулятора давления сцепления A,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления A

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 20 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 13. Заданная величина: 10 - 15 Ом"
5232,Разрыв цепи регулятора давления сцепления B,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления B

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 3 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 12. Заданная величина: 10 - 15 Ом"
5233,Разрыв цепи регулятора давления сцепления D,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления D

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 4 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 22. Заданная величина: 10 - 15 Ом"
5234,Разрыв цепи регулятора давления сцепления E,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления E

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 5 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 24. Заданная величина: 10 - 15 Ом"
5235,Разрыв цепи регулятора давления сцепления F,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления F

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 24 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 19. Заданная величина: 10 - 15 Ом"
5236,Разрыв цепи регулятора давления сцепления для блокирования гидротрансформатора,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления для блокирования гидротрансформатора

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: муфта гидротрансформатора открывается

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 9. Заданная величина: 10 - 15 Ом"
5237,Разрыв цепи регулятора главного давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования основного давления

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: высокое основное давление

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 16 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 10. Заданная величина: 10 - 15 Ом"
5238,Разрыв цепи регулятора давления ретардера,"Стратегия текущего контроля: проверка клапана пропорционального регулирования давления ретардера

Приоритет ошибки: 2

Описание неисправности: разрыв (FMI 10)

Реакция системы: ретардер отключается

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 9 и Pin 14 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 3 и Pin 8. Заданная величина: 10 - 15 Ом"
5241,Короткое замыкание регулятора давления сцепления A на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления A

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 20 и Pin 3/4/5/14/16/24/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 13 и Pin 8/9/10/12/19/22/24. Заданная величина: 20 - 30 Ом"
5242,Короткое замыкание регулятора давления сцепления B на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления B

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 3 и Pin 4/5/14/16/20/24/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 12 и Pin 8/9/10/13/19/22/24. Заданная величина: 20 - 30 Ом"
5243,Короткое замыкание регулятора давления сцепления D на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления D

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 4 и Pin 3/5/14/16/20/24/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 22 и Pin 8/9/10/12/13/19/22/24. Заданная величина: 20 - 30 Ом"
5244,Короткое замыкание регулятора давления сцепления E на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления E

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 5 и Pin 3/4/14/16/20/24/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 24 и Pin 8/9/10/12/13/19/22. Заданная величина: 20 - 30 Ом"
5245,Короткое замыкание регулятора давления сцепления F на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления F

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 24 и Pin 3/4/5/14/16/20/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 19 и Pin 8/9/10/12/13/22/24. Заданная величина: 20 - 30 Ом"
5246,Короткое замыкание регулятора давления сцепления для блокирования гидротрансформатора на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования сцепления для блокирования гидротрансформатора

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 25 и Pin 3/4/5/14/16/20/24 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 9 и Pin 8/10/12/13/19/22/24. Заданная величина: 20 - 30 Ом"
5247,Короткое замыкание регулятора главного давления на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования основного давления

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 16 и Pin 3/4/5/14/20/24/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 10 и Pin 8/9/12/13/19/22/24. Заданная величина: 20 - 30 Ом"
5248,Короткое замыкание регулятора давления ретардера на другой регулятор давления,"Стратегия текущего контроля: проверка клапана пропорционального регулирования давления ретардера

Приоритет ошибки: 2

Описание неисправности: Короткое замыкание на другой регулятор давления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 14 и Pin 3/4/5/16/20/24/25 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 8 и Pin 9/10/12/13/19/22/24. Заданная величина: 20 - 30 Ом"
5251,Ошибка напряжения цепи питания регулятора давления,"Стратегия текущего контроля: проверка положительной цепи питания всех магнитов (VPS) на ошибку суммарного тока (временная)

Приоритет ошибки: 2

Описание неисправности: неисправность проводного соединения или детали, слишком высокий или низкий суммарный ток (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования. Ошибка может возникать вместе с другими ошибками регулятора давления."
5252,Короткое замыкание на массу цепи питания регулятора давления,"Стратегия текущего контроля: проверка положительной цепи питания всех магнитов (VPS) на короткое замыкание на массу суммарного

Приоритет ошибки: 2

Описание неисправности: неисправность проводного соединения или детали, неверное значение суммарного номинального тока (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените клапан пропорционального регулирования

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 8/9 и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 5/3 и массой. Заданная величина: Заданная величина: >10 кОм"
5253,Нарушение сигнала частоты вращения на входе КПП,"Стратегия текущего контроля: проверка датчика частоты вращения турбины (EF1) на предмет электрических сбоев

Приоритет ошибки: 5

Описание неисправности: неисправность датчика частота вращения на входе КПП, считанное напряжение за пределами нормы (FMI 0)

Реакция системы: отключение AIS, ограничение момента двигателя

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик"
5254,Нарушение сигнала частоты вращения на входе КПП,"Стратегия текущего контроля: проверка датчика частоты вращения турбины (EF1) на ошибку аппаратного обеспечения

Приоритет ошибки: 5

Описание неисправности: неисправность датчика частота вращения на входе КПП, ошибка аппаратного обеспечения (FMI 9)

Реакция системы: отключение AIS, ограничение момента двигателя

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик"
5255,Нарушение сигнала частоты вращения на входе КПП,"Стратегия текущего контроля: проверка сигнала датчика частоты вращения турбины (EF1) на нереальность падения частоты

Приоритет ошибки: 5

Описание неисправности: неисправность датчика частота вращения на входе КПП, нереальность падения частоты (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик"
5256,Нарушение сигнала частоты вращения на входе КПП,"Стратегия текущего контроля: проверка датчика частоты вращения вала отбора мощности (EF2) на предмет электрических сбоев

Приоритет ошибки: 5

Описание неисправности: неисправность датчика частота вращения на входе КПП, считанное напряжение за пределами нормы (FMI 0)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера, высокая передача переднего хода при выходе из нейтрали, передача заднего хода включается только при большом тормозном давлении

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик"
5257,Нарушение сигнала частоты вращения на входе КПП,"Стратегия текущего контроля: проверка датчика частоты вращения вала отбора мощности (EF2) на ошибку аппаратного обеспечения

Приоритет ошибки: 5

Описание неисправности: неисправность датчика частота вращения на входе КПП, ошибка аппаратного обеспечения (FMI 9)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера, высокая передача переднего хода при выходе из нейтрали, передача заднего хода включается только при большом тормозном давлении

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик"
