code,description,steps
5003,Датчик угла поворота управляемого заднего моста,"Состояние неисправности: FMI 3, не идентифицируется.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности: напряжения датчиков относительно друг друга недостоверны.

Датчик (B 284) угла поворота управляемого заднего моста находится слишком близко к упору (датчик находится слишком близко к конечному диапазону)

Сенсорное управление (захват) не установлено или прервано

Разрыв провода массы (182)

Короткое замыкание напряжения датчика на UBat

Короткое замыкание обоих напряжений сигналов датчиков по отношению друг к другу

Датчик неисправен.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте электропитание датчика угла поворота, проверьте датчик угла поворота, положение датчика, настройку датчика и настройку моста, проверьте сенсорное управление (захват).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигналов «Датчик угла поворота + задний мост» и «Датчик угла поворота - задний мост».

Измерение напряжения:

Блок управления RAS-EC между Pin 49 (напряжение датчика Ua1) или Pin 39 (напряжение датчика Ua2) и Pin 24 (-)."
5004,Сравнение сигнала спидометра/скорости EBC,"EBC – Electronic brake control

Состояние неисправности: FMI 3, не идентифицируется.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигналы скорости 1 и скорости 2 автомобиля отличаются более чем на 20 км/ч.

Неисправность CAN

Помехи в сигнальных проводах

Неправильная настройка параметров CAN

Неисправность блоков управления, которые отправляют эти сигналы.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, блоки управления, которые отправляют эти сигналы (тахоспидограф, EBS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигналов «Скорость по спидометру» и «Скорость по датчику»."
5005,Отключающий клапан,"Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности: короткое замыкание неуправляемой катушки электромагнита на UBat, или контрольное значение катушки электромагнита превышает установленный порог.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода отключающего клапана (клапана управления Y333), проверьте клапан управления (Y333).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Отключающий клапан (в процессоре)», «Управление отключающим клапаном на Pin 10 (A384)» и «Управление массой отключающего клапана на Pin 13 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 10 (92348) и Pin 58 (92347) на предмет короткого замыкания и разрыва."
5005,Отключающий клапан,"Состояние неисправности: FMI 2, слишком низко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается, или нет реакции.

Причина неисправности: контрольное значение катушки электромагнита меньше установленного порога, или превышено максимально разрешенное число процедур пуска двигателя без проверки отключающего клапана.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода отключающего клапана (клапана управления Y333), проверьте клапан управления (Y333), проверьте сигналы скорости, проверьте качество сигнала напряжения датчика угла поворота.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Отключающий клапан (в процессоре)», «Управление отключающим клапаном на Pin 10 (A384)» и «Управление массой отключающего клапана на Pin 13 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 10 (92348) и Pin 58 (92347) на предмет короткого замыкания и разрыва.

Примечание. Выключите двигатель автомобиля и зажигание -> время ожидания прибл. 15 секунд -> включите зажигание -> время ожидания прибл. 10 секунд -> запустите двигатель автомобиля -> время ожидания прибл. 20 секунд -> выключите зажигание -> время ожидания прибл. 15 секунд -> включите зажигание -> запустите двигатель автомобиля -> затем развернитесь или троньтесь с места."
5005,Отключающий клапан,"Состояние неисправности: FMI 9, неисправность прибора.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности: значение угла поворота заднего моста во время активной фазы проверки клапанов изменилось больше чем на 15° (при поднятом мосту) или 2° (при опущенном мосту).

Медленное движение автомобиля во время активной фазы проверки клапанов.

Механическая неисправность отключающего клапана.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода отключающего клапана (клапана управления Y333), проверьте клапан управления (Y333).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Отключающий клапан (в процессоре)», «Управление отключающим клапаном на Pin 10 (A384)» и «Управление массой отключающего клапана на Pin 13 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 10 (92348) и Pin 58 (92347) на предмет короткого замыкания и разрыва."
5005,Отключающий клапан,"Состояние неисправности: FMI 10, разрыв.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности: разрыв проводов к катушке электромагнита.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода отключающего клапана (клапана управления Y333), проверьте клапан управления (Y333).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Отключающий клапан (в процессоре)», «Управление отключающим клапаном на Pin 10 (A384)» и «Управление массой отключающего клапана на Pin 13 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 10 (92348) и Pin 58 (92347) на предмет короткого замыкания и разрыва."
5006,Клапан управления рабочим контуром,"Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности: короткое замыкание неуправляемой катушки клапана пропорционального регулирования на UBat, или контрольное значение управляемой катушки клапана пропорционального регулирования превышает установленный порог.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода клапана пропорционального регулирования (клапана управления Y333), проверьте клапан управления (Y333).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигналов «Управление правым клапаном на Pin 30 (A384)» и «Управление левым клапаном на Pin 29 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 29 (92346) и Pin 30 (92345) на предмет короткого замыкания и разрыва.

Проверьте провода массы клапана управления (Y333) Pin 5 или Pin 6."
5006,Клапан управления рабочим контуром,"Состояние неисправности: FMI 2, слишком низко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Контрольное значение управляемой катушки клапана пропорционального регулирования не достигает установленного порога.

Короткое замыкание на массу.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода отключающего клапана (клапана управления Y333), проверьте клапан управления (Y333).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигналов «Управление правым клапаном на Pin 30 (A384)» и «Управление левым клапаном на Pin 29 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 29 (92346) и Pin 30 (92345) на предмет короткого замыкания и разрыва.

Проверьте провода массы клапана управления (Y333) Pin 5 или Pin 6."
5006,Клапан управления рабочим контуром,"Состояние неисправности: FMI 10, разрыв.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности: разрыв проводов неуправляемой катушки клапана пропорционального регулирования.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте провода отключающего клапана, проверьте клапан управления (Y333).

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигналов «Управление правым клапаном на Pin 30 (A384)» и «Управление левым клапаном на Pin 29 (A384)».

Проверьте провода:

Проверьте провода RAS-EC блока управления Pin 10 (92348) и Pin 58 (92347) на предмет короткого замыкания и разрыва."
5007,Отклонение угла поворота заднего моста от номинального значения,"Состояние неисправности: FMI 0, не указано.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Угол поворота заднего моста значительно отклоняется от номинального значения

Электрическая, гидравлическая или механическая неисправность

Устранение неисправности: с помощью ПК проверьте достоверность сигналов, проверьте всю систему на предмет электрических, гидравлических и механических неисправностей.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность всех сигналов.

Проверки на предмет механических и гидравлических неисправностей:

См. руководство по ремонту L40.

Примечание. Допустимое отклонение зависит от скорости автомобиля:

< 3,0 км/ч, неисправность не обнаруживается

> 3,0 < 15,0 км/ч допустимое отклонение ≤ 7,0°

> 15,0 < 30,0 км/ч допустимое отклонение ≤ 5,0°

> 30,0 < 60,0 км/ч допустимое отклонение ≤ 4,0°

> 60,0 км/ч допустимое отклонение ≤ 3,0°

В отличие от медленного расхождения номинального и фактического значений здесь разрешены большие отклонения, разумеется, в течение меньшего срока."
5007,Отклонение угла поворота заднего моста от номинального значения,"Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Угол поворота заднего моста слишком сильно отклоняется от номинального значения

Электрическая, гидравлическая или механическая неисправность

Устранение неисправности: с помощью ПК проверьте достоверность сигналов, проверьте всю систему на предмет электрических, гидравлических и механических неисправностей.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность всех сигналов.

Этапы проверки на предмет механических и гидравлических неисправностей:

См. руководство по ремонту L40.

Примечание. Допустимое отклонение зависит от скорости автомобиля:

< 3,0 км/ч, неисправность не обнаруживается

> 3,0 < 15,0 км/ч допустимое отклонение ≤ 4,0°

> 15,0 < 50,0 км/ч допустимое отклонение ≤ 3,0°

> 50,0 км/ч допустимое отклонение ≤ 1,5°

Поиск при медленном расхождении номинального и фактического значений осуществляется только в течение всех 500 мс. Меньшее расхождение номинального и фактического значений обнаруживается, когда во время поиска изменения отклонение составляет по меньшей мере 0,1° в направлении номинального значения.

Большее расхождение номинального и фактического значений обнаруживается, когда во время поиска изменения отклонение составляет менее 0,1° в направлении номинального значения или возникает существенное отклонение от номинального значения.

В отличие от быстрого расхождения номинального и фактического значений здесь допускаются только небольшие отклонения, разумеется, в течение большего срока."
5008,Контур контроля блока управления,"Состояние неисправности: FMI 0, не указано.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Обнаружена неисправность контрольного компьютера.

Устранение неисправности: с помощью ПК проверьте достоверность всех сигналов, проверьте всю систему на предмет электрических неисправностей.

Проверьте всю систему на предмет гидравлических или механических неисправностей – см. руководство по ремонту L40."
5009,Рабочий контур блока управления механизма клапанного распределения,"Состояние неисправности: FMI 0, не указано.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Обнаружена неисправность контрольного компьютера.

Устранение неисправности: с помощью ПК проверьте достоверность всех сигналов, проверьте всю систему на предмет электрических, гидравлических и механических неисправностей."
5012,"CAN, сигнал скорости по спидометру","Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN превышает установленное предельное значение

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет эти сигналы (тахоспидограф), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по спидометру»."
5012,"CAN, сигнал скорости по спидометру","Состояние неисправности: FMI 2, слишком низко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN не достигает установленного предельного значения

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (тахоспидограф), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по спидометру»."
5012,"CAN, сигнал скорости по спидометру","Состояние неисправности: FMI 4, сигнал отсутствует.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN отсутствует

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (тахоспидограф), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по спидометру»."
5012,"CAN, сигнал скорости по спидометру","Состояние неисправности: FMI 8, неправильный сигнал.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN недоступен

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (тахоспидограф), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по спидометру»."
5013,"CAN, сигнал скорости автомобиля EBC","EBC – Electronic brake control

Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN превышает установленное предельное значение

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EBS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по датчику»."
5013,"CAN, сигнал скорости автомобиля EBC","EBC – Electronic brake control

Состояние неисправности: FMI 2, слишком низко.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN не достигает установленного предельного значения

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EBS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по датчику»."
5013,"CAN, сигнал скорости автомобиля EBC","EBC – Electronic brake control

Состояние неисправности: FMI 4, сигнал отсутствует.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN отсутствует

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EBS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по датчику»."
5013,"CAN, сигнал скорости автомобиля EBC","EBC – Electronic brake control

Состояние неисправности: FMI 8, неправильный сигнал.

Индикация неисправности: индикатор неисправности мигает красным.

Реакция на неисправность: RAS-EC отключается.

Причина неисправности:

Сигнал CAN недопустимый

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EBS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Скорость по датчику»."
5014,"CAN, сигнал частоты вращения двигателя","Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: нет.

Реакция на неисправность: нет.

Причина неисправности:

Сигнал CAN превышает установленное предельное значение

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EDC), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Сигнал двигателя (в процессоре)»."
5014,"CAN, сигнал частоты вращения двигателя","Состояние неисправности: FMI 2, слишком низко.

Индикация неисправности: нет.

Реакция на неисправность: нет.

Причина неисправности:

Сигнал CAN не достигает установленного предельного значения

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EDC), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Сигнал двигателя (в процессоре)»."
5014,"CAN, сигнал частоты вращения двигателя","Состояние неисправности: FMI 4, сигнал отсутствует.

Индикация неисправности: нет.

Реакция на неисправность: нет.

Причина неисправности:

Сигнал CAN отсутствует

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EDC), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Сигнал двигателя (в процессоре)»."
5014,"CAN, сигнал частоты вращения двигателя","Состояние неисправности: FMI 8, неправильный сигнал.

Индикация неисправности: нет.

Реакция на неисправность: нет.

Причина неисправности:

Сигнал CAN недопустимый

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (EDC), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Сигнал двигателя (в процессоре)»."
5015,"CAN, сигнал веса","Состояние неисправности: FMI 1, слишком высоко.

Индикация неисправности: нет.

Реакция на неисправность: нет.

Причина неисправности:

Сигнал CAN превышает установленное предельное значение

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (ECAS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Вес автомобиля»."
5015,"CAN, сигнал веса","Состояние неисправности: FMI 2, слишком низко.

Индикация неисправности: нет.

Реакция на неисправность: нет.

Причина неисправности:

Сигнал CAN не достигает установленного предельного значения

Неисправность CAN

Помехи в сигнальных проводах

Неисправность блока управления, который отправляет этот сигнал.

Устранение неисправности: с помощью ПК проверьте достоверность сигнала, проверьте соединение CAN, проверьте блок управления, который отправляет этот сигнал (ECAS), на предмет работоспособности.

Этапы проверки:

Проведение текущего контроля:

С помощью ПК проверьте достоверность сигнала «Вес автомобиля»."
