code,description,steps
05532,Timeout TSC1ASR2ENG,"Краткое описание: сообщение поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05533,Timeout TSC1TCU2ENG,"Краткое описание: сообщение поступает от автоматической коробки передач.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05534,Timeout TSC1TCU2RX,"Краткое описание: сообщение поступает от механической или автоматической коробки передач.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05535,Timeout VDC1,"Краткое описание: VDC1 = Vehicle Dynamic Stability Control 1. Сообщение поступает от электронной системы устойчивости.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05538,Timeout ETC1,"Краткое описание: ETC1 = Electronic Transmission Control 1. Сообщение передается только при механической коробке передач.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05539,Timeout ETC2,"Краткое описание: ETC2 = Electronic Transmission Control 2. Число 2 определяет содержание сообщения и содержит информацию об индикации номера выбранной передачи и указателях переключения.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05540,Timeout DNR1,"Краткое описание: сообщение LIN поступает от переключателя диапазонов передач

(А434) при установленной АКПП.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05541,Timeout LSS1,"Краткое описание: сообщение LIN поступает от ручки переключения режимов передач на валу рулевого механизма ретардера и коробки передач (А942).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05542,Timeout LSS2,"Краткое описание: сообщение LIN поступает от ручки переключения режимов передач на валу рулевого механизма темпомата и коробки передач (А429).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05543,Timeout MFL1,"Краткое описание: сообщение LIN поступает от многофункционального рулевого колеса

(А943).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05544,Поворотный переключатель диапазонов передач,"Краткое описание: сообщение LIN поступает от переключателя диапазонов передач

(А434).

Статус диагностики: FMI 9, неисправность устройства

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05545,Педаль акселератора заедает,"Статус диагностики: FMI 3, недостоверен

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05546,Ограничение скорости тормозом-замедлителем невозможно,"Краткое описание:

Статус диагностики: FMI 3, недостоверен

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05547,Ограничение скорости невозможно,"Краткое описание:

Статус диагностики: FMI 3, недостоверен

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05548,Запуск двигателя без запроса пуска,"Краткое описание: сигнал поступает с блока управления электронной системы управления дизельным двигателем (A435).

Статус диагностики: FMI 3, недостоверен

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05549,"Иммобилайзер, образование пары","Краткое описание: образование пар иммобилайзера (A477) происходит при параметрировании между блоком управления электронной системы управления дизельным двигателем (A435) и блоком управления PTM (A1124).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05549,"Иммобилайзер, образование пары","Краткое описание: образование пар иммобилайзера (A477) происходит при параметрировании между блоком управления электронной системы управления дизельным двигателем (A435) и блоком управления PTM (A1124).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05550,Транспондер иммобилайзера,"Краткое описание: сигнал транспондера: ключ зажигания неизвестен или не может быть считан электроникой иммобилайзера (A477).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05550,Транспондер иммобилайзера,"Краткое описание: сигнал транспондера: ключ зажигания неизвестен или не может быть считан электроникой иммобилайзера (A477).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05551,Сигнал шины CAN „Vehicle ABS active/passive“,"Краткое описание: сообщение „ABS автомобиля активна/пассивна“ поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05551,Сигнал шины CAN „Vehicle ABS active/passive“,"Краткое описание: сообщение „ABS автомобиля активна/пассивна“ поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05552,Actual engine torque,"Краткое описание: Сообщение „Актуальный крутящий момент двигателя“ поступает с блока управления электронной системы управления дизельным двигателем (A435). Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05552,Actual engine torque,"Краткое описание: сообщение „Актуальный крутящий момент двигателя“ поступает с блока управления электронной системы управления дизельным двигателем (A435). Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05553,Сигнал шины CAN „Actual Retarder Percent Torque RD“,"ККраткое описание: сообщение „Вторичный ретардер: текущий момент ретардера в процентах“ поступает от вторичного ретардера.

Статус диагностики: /b> FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05553,Сигнал шины CAN „Actual Retarder Percent Torque RD“,"Краткое описание: сообщение „Вторичный ретардер: текущий момент ретардера в процентах“ поступает от вторичного ретардера.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05554,Сигнал шины CAN „Actual Retarder Percent Torque RE“,"Краткое описание: сообщение „Первичный ретардер: текущий момент ретардера в процентах“ поступает от первичного ретардера.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05554,Сигнал шины CAN „Actual Retarder Percent Torque RE“,"Краткое описание: сообщение „Первичный ретардер: текущий момент ретардера в процентах“ поступает от первичного ретардера.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05555,"Масса, датчик температуры наружного воздуха","Краткое описание: сигнал поступает от датчика температуры наружного воздуха (B269). Статус диагностики: FMI 13, разрыв или короткое замыкание на корпус Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05556,Датчик температуры наружного воздуха,"Краткое описание: сигнал поступает от датчика температуры наружного воздуха (B269).

Статус диагностики: FMI 3, недостоверен

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05556,Датчик температуры наружного воздуха,"Краткое описание: сигнал поступает от датчика температуры наружного воздуха (B269).

Статус диагностики: FMI 5, короткое замыкание на корпус

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05556,Датчик температуры наружного воздуха,"Краткое описание: сигнал поступает от датчика температуры наружного воздуха (B269).

Статус диагностики: FMI 6, короткое замыкание на Ubat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05557,"Ошибка, педаль акселератора, канал 1","Краткое описание: сигнал PWM1 поступает с педали акселератора (A410).

Статус диагностики: FMI 2, слишком низкое

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05557,"Ошибка, педаль акселератора, канал 1","Краткое описание: сигнал PWM1 поступает с педали акселератора (A410). Статус диагностики: FMI 5, короткое замыкание на корпус Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05557,"Ошибка, педаль акселератора, канал 1","Краткое описание: сигнал PWM1 поступает с педали акселератора (A410). Статус диагностики: FMI 12, обрыв или короткое замыкание на UBat Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05558,"Ошибка, педаль акселератора, канал 2","Краткое описание: сигнал PWM2 поступает с педали акселератора (A410).

Статус диагностики: FMI 1, слишком высокое

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05558,"Ошибка, педаль акселератора, канал 2","Краткое описание: сигнал PWM2 поступает с педали акселератора (A410).

Статус диагностики: FMI 2, слишком низкое

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05559,Сигнал шины CAN „Actual Maximum Available Retarder Percent Torque RD“,"Краткое описание: сообщение поступает от вторичного ретардера.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05560,Сигнал шины CAN „Barometric Pressure“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435) и содержит давление воздуха.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05560,Сигнал шины CAN „Barometric Pressure“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435) и содержит давление воздуха.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05561,Сигнал шины CAN „Engine Turbocharger Boost Pressure“,"Краткое описание: сообщение „Давление наддува двигателя“ поступает с блока управления электронной системы управления дизельным двигателем (A435). Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05561,Сигнал шины CAN „Engine Turbocharger Boost Pressure“,"Краткое описание: сообщение „Давление наддува двигателя“ поступает с блока управления электронной системы управления дизельным двигателем (A435). Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05570,Датчик положения для сцепления,"Краткое описание: сигнал поступает от датчика положения для сцепления (B362).

Статус диагностики: FMI 5, короткое замыкание на корпус

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05570,Датчик положения для сцепления,"Краткое описание: сигнал поступает от датчика положения для сцепления (B362).

Статус диагностики: FMI 6, короткое замыкание на Ubat

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05570,Датчик положения для сцепления,"Краткое описание: сигнал поступает от датчика положения для сцепления (B362).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05570,Датчик положения для сцепления,"Краткое описание: сигнал поступает от датчика положения для сцепления (B362).

Статус диагностики: FMI 10, разрыв

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05573,Сигнал шины CAN „Disengage Driveline Request KSM“,"Краткое описание: сообщение поступает от спецмодуля пользователя (А312). Запрос расцепления

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05573,Сигнал шины CAN „Disengage Driveline Request KSM“,"Краткое описание: сообщение поступает от спецмодуля пользователя (А312).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05576,Сигнал шины CAN „Engine Coolant Temperature“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435). Оно содержит информацию о температуре ОЖ двигателя.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05577,Сигнал шины CAN „Engine Oil Pressure“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435). Оно содержит информацию о давлении моторного масла.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05577,Сигнал шины CAN „Engine Oil Pressure“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435). Оно содержит информацию о давлении моторного масла.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05578,Сигнал шины CAN „Engine Speed“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435). Оно содержит информацию о частоте вращения вала двигателя.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05578,Сигнал шины CAN „Engine Speed“,"Краткое описание: сообщение поступает с блока управления электронной системы управления дизельным двигателем (A435). Оно содержит информацию о частоте вращения вала двигателя.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность."
05579,Сигнал шины CAN „Запрос пуска двигателя KSM“,"Краткое описание: сообщение поступает от спецмодуля пользователя (A312) и содержит запрос пуска двигателя.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05579,Сигнал шины CAN „Запрос пуска двигателя KSM“,"Краткое описание: сообщение поступает от спецмодуля пользователя (A312) и содержит запрос пуска двигателя.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05580,Сигнал шины CAN „Запрос останова двигателя KSM“,"Краткое описание: сообщение поступает от спецмодуля пользователя (A312) и содержит запрос на останов двигателя.

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05580,Сигнал шины CAN „Запрос останова двигателя KSM“,"Краткое описание: сообщение поступает от спецмодуля пользователя (A312) и содержит запрос на останов двигателя.

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05581,"Моторный тормоз, выход","Краткое описание: выход переключает электромагнитный клапан моторного тормоза

(Y281).

Статус диагностики: FMI 5, короткое замыкание на корпус

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05581,"Моторный тормоз, выход","Краткое описание: выход переключает электромагнитный клапан моторного тормоза

(Y281).

Статус диагностики: FMI 6, короткое замыкание на Ubat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05581,"Моторный тормоз, выход","Краткое описание: выход переключает электромагнитный клапан моторного тормоза

(Y281).

Статус диагностики: FMI 7, короткое замыкание

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05581,"Моторный тормоз, выход","Краткое описание: выход переключает электромагнитный клапан моторного тормоза

(Y281).

Статус диагностики: FMI 10, разрыв

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05581,"Моторный тормоз, выход","Краткое описание: выход переключает электромагнитный клапан моторного тормоза

(Y281).

Статус диагностики: FMI 12, обрыв или короткое замыкание на UBat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05583,"PWM–выход, главный вентилятор","Краткое описание: PWM-выход переключает муфту вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 13, разрыв или короткое замыкание на корпус

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05584,"Датчик числа оборотов вентилятора, масса","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 3, недостоверен

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05584,"Датчик числа оборотов вентилятора, масса","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 5, короткое замыкание на корпус

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05585,"Датчик числа оборотов вентилятора, электропитание","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 5, короткое замыкание на корпус

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05585,"Датчик числа оборотов вентилятора, электропитание","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 6, короткое замыкание на Ubat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05585,"Датчик числа оборотов вентилятора, электропитание","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 10, разрыв

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05585,"Датчик числа оборотов вентилятора, электропитание","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 12, обрыв или короткое замыкание на UBat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05586,"Число оборотов вентилятора, частотный вход","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 3, недостоверен

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05586,"Число оборотов вентилятора, частотный вход","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 5, короткое замыкание на корпус

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05586,"Число оборотов вентилятора, частотный вход","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 6, короткое замыкание на Ubat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05586,"Число оборотов вентилятора, частотный вход","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 10, разрыв

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05586,"Число оборотов вентилятора, частотный вход","Краткое описание: сигнал поступает от муфты вентилятора с датчиком частоты вращения (A968).

Статус диагностики: FMI 12, обрыв или короткое замыкание на UBat

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
05587,"Сигнал шины CAN „Front axle, Left Wheel Speed“","Краткое описание: сообщение „Передняя ось, частота вращения левого колеса“

поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 4

Нет индикации."
05588,"Сигнал шины CAN „Front axle, Right Wheel Speed“","Краткое описание: сообщение „Передняя ось, частота вращения правого колеса“

поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 4

Нет индикации."
05588,"Сигнал шины CAN „Front axle, Right Wheel Speed“","Краткое описание: сообщение „Передняя ось, частота вращения правого колеса“

поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 4

Нет индикации."
05589,Сигнал шины CAN „Front Axle Speed“,"Краткое описание: сообщение „Скорость передней оси“ поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 4

Нет индикации."
05589,Сигнал шины CAN „Front Axle Speed“,"Краткое описание: сообщение „Скорость передней оси“ поступает с блока управления электронной тормозной системы (A402).

Статус диагностики: FMI 8, сигнал ошибочный

Приоритетность: 4

Нет индикации."
05590,Сигнал шины CAN „Engine Fuel Delivery Pressure“,"Краткое описание: сообщение „Давление подачи топлива в двигатель“ поступает с блока управления электронной системы управления дизельным двигателем (A435).

Статус диагностики: FMI 4, отсутствует сигнал.

Приоритетность: 5

Индикация во время движения и остановки автомобиля; только указание на неисправность."
