code,description,steps
03023,"Датчик 2 нагрузки на мост, неисправность.","Сигнальная лампа STOP горит желтым цветом. Допустимый интервал значений датчика ALB, измеренный на модуле регулировки давления заднего моста (Y264) : между Pin 3/2 и Pin 3/1 напряжение должно составлять > 0,1 В. (давление в пневматических рессорах низкое) и < 4,9 В (давление в пневматических рессорах высокое). Эти значения также можно считать при помощи ПК. Также следует убедиться в совместимости параметров EOL и подключенных датчиков. Проверить проводку и контакты в разъёмах между модулем регулировки давления заднего моста и датчиком системы автоматического регулирования тормозного усилия в зависимости от нагрузки (ALB) на предмет обрывов и замыканий. Значение сопротивления при отсоединённом разъёме датчика : между Pin 2 (масса датчика) и Pin 3 (линия передачи данных датчика) 2,2 кОм = R = 8,4 кОм. и между Pin 1 (напряжение питания 5 В.) и Pin 2 (масса датчика) 4,0 кОм = R = 6,0 кОм. Область функций 5 : Система EBS работает с запрограммированным значением ""L=ALB-ошибка"" для распределения тормозного давления при торможении рабочим тормозом (EPB) и со значением ALB L=0 при ABS c IRM (модифицированием для индивидуального регулирования) на переднем мосту."
03024,"Износ тормозных накладок, разный износ между мостами.","Сигнальная лампа STOP горит желтым цветом, также горит контрольная лампа индикатора износа тормозных накладок. Проверить датчики износа тормозных накладок (датчик износа первая ось правый (В332), датчик износа первая ось левый (В333), датчик износа вторая ось правый (В334), датчик износа вторая ось левый (В335)), проверить элементы тормозных механизмов на всём автомобиле на предмет износа, загрязнений маслом и затруднённостей хода."
03025,"Тормозные накладки первой оси, отклонение износа.","Сигнальная лампа STOP горит желтым цветом, также горит контрольная лампа индикатора износа тормозных накладок. Проверить датчики износа тормозных накладок (датчик износа первая ось правый (В332), датчик износа первая ось левый (В333)), проверить элементы тормозных механизмов передней оси на предмет износа, загрязнений маслом и затруднённостей хода."
03026,"Тормозные накладки второй оси, отклонение износа.","Сигнальная лампа STOP горит желтым цветом, также горит контрольная лампа индикатора износа тормозных накладок. Проверить датчики износа тормозных накладок (датчик износа вторая ось правый (В334), датчик износа вторая ось левый (В335)), проверить элементы тормозных механизмов второй оси на предмет износа, загрязнений маслом и затруднённостей хода."
03027,"Тормозные накладки третьей оси, отклонение износа.","Сигнальная лампа STOP горит желтым цветом, также горит контрольная лампа индикатора износа тормозных накладок. Проверить датчики износа тормозных накладок третьей оси, проверить элементы тормозных механизмов третьей оси на предмет износа, загрязнений маслом и затруднённостей хода."
03028,"Тормозные накладки четвёртой оси, отклонение износа.","Сигнальная лампа STOP горит желтым цветом, также горит контрольная лампа индикатора износа тормозных накладок. Проверить датчики износа тормозных накладок четвёртой оси, проверить элементы тормозных механизмов четвёртой оси на предмет износа, загрязнений маслом и затруднённостей хода."
03029, ,Определение фактической неисправности отсутствует.
03030,"Выходной каскад износа тормозных накладок и реле тормоза-замедлителя, ошибочный обратный сигнал.","Сигнальная лампа STOP горит желтым цветом. Вероятно неисправна конечная ступень реле тормоза-замедлителя или индикатора износа тормозных накладок. Очистить регистратор неисправностей, если ошибка появится снова, заменить блок EBS (А402). Проверка ответа может быть отключена посредством End Of Line EOL-программирования. Если включена проверка ответа, то реле тормоза-замедлителя и индикатор износа тормозных накладок не должны включаться внешней системой. Проверить проводку и контакты в разъёмах между индикатором износа тормозных накладок и реле тормоза-замедлителя на предмет обрывов или замыканий на массу или на Uбат. Область функции 4: Функции EBS не ограничены. Блок EBS (A402) затем выполняет попытку настройки тормоза-замедлителя и/или датчика износа тормозных накладок."
03031,"Конечная ступень реле тормоза-замедлителя, ошибочный ответ.","Сигнальная лампа STOP горит желтым цветом. Вероятно неисправна конечная ступень реле тормоза-замедлителя. Очистить регистратор неисправностей, если ошибка появится снова, заменить блок EBS (А402). Проверка ответа может быть отключена посредством End Of Line EOL-программирования. Если включена проверка ответа, то реле тормоза-замедлителя не должно включаться внешней системой. Проверить проводку и контакты в разъёмах реле тормоза-замедлителя на предмет обрывов или замыканий на массу или на Uбат. Область функции 4: Функции EBS не ограничены. Блок EBS (A402) затем выполняет попытку настройки тормоза-замедлителя и/или датчика износа тормозных накладок."
03032,"Выходной каскад износа тормозных накладок, ошибочный обратный сигнал.","Сигнальная лампа STOP горит желтым цветом. Вероятно неисправна конечная ступень износа тормозных накладок. Очистить регистратор неисправностей, если ошибка появится снова, заменить блок EBS (А402). Проверка ответа может быть отключена посредством End Of Line EOL-программирования. Если включена проверка ответа, то реле тормоза-замедлителя не должно включаться внешней системой. Проверить проводку и контакты в разъёмах реле тормоза-замедлителя на предмет обрывов или замыканий на массу или на Uбат. Область функции 4: Функции EBS не ограничены. Блок EBS (A402) затем выполняет попытку настройки тормоза-замедлителя и/или датчика износа тормозных накладок."
03033,"Желтая сигнальная лампа, недопустимый обратный сигнал.",Сигнальная лампа STOP горит желтым цветом.
03034,"Красная сигнальная лампа, недопустимый обратный сигнал.", 
03035, ,Определение фактической неисправности отсутствует.
03036,"Один из выходных каскадов модуля, замыкание.","Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Вероятно неисправна конечная ступень модуля. Очистить регистратор неисправностей, если ошибка появится снова, заменить блок EBS (А402). Проверка ответа может быть отключена посредством End Of Line EOL-программирования. Проверить проводку и контакты в разъёмах модуля регулировки давления переднего моста справа (Y262), модуля регулировки давления переднего моста слева (Y263), модуля регулировки давления заднего моста (Y264), модуля управления прицепом (Y278) на предмет обрывов и замыканий. Область функций 11: Обесточены все модули регулировки давления, питание на блок EBS (A402) подаётся, торможение производится посредством резервного пневматического контура, оборудование не имеет ALB, ABS и ASR (регулятор тормозов и двигателя)."
03037, ,Определение фактической неисправности отсутствует.
03038, ,Определение фактической неисправности отсутствует.
03039, ,Определение фактической неисправности отсутствует.
03040, ,Определение фактической неисправности отсутствует.
03041,"Интерфейс двигателя, постоянно низкое входное значение DKV, < 400 мс.",Индикация текущей неисправности: Н140.
03042,"Интерфейс двигателя, постоянно высокое входное значение DKV, > 400 мс.",Индикация текущей неисправности: Н140.
03043,"Интерфейс двигателя, частота входа DKV > 220 Гц.",Индикация текущей неисправности: Н140.
03044,"Интерфейс двигателя, частота входа DKV > 95 Гц.",Индикация текущей неисправности: Н140.
03045,"Интерфейс двигателя, входное значение DKV, скважность < 5 %.",Индикация текущей неисправности: Н140.
03046,"Интерфейс двигателя, входное значение DKV, скважность > 95 %.",Индикация текущей неисправности: Н140.
03047,"Входное значение DKV постоянно низкое или высокое, 80-400 мс.",Индикация текущей неисправности: Н140.
03048, ,Определение фактической неисправности отсутствует.
03049,"Шина данных CAN трансмиссии, время приёма превышено.",Сигнальная лампа STOP горит желтым цветом.
03050,"Шина данных CAN трансмиссии, шина выключена (bus-off).","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Ограничены функции EBS. Функции EBS, которые возвращены CAN J1939 Powertrain, не выполняются. Блок EBS (A402) затем пытается установить соединение."
03051,"Шина данных CAN трансмиссии, время приёма при сообщении EEC1 от EDC превышено.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: Функции EBS не ограничены."
"03052
-
03055", ,Определение фактической неисправности отсутствует.
03056,"Шина данных CAN трансмиссии, время приёма при сообщении ERC1_D от замедлителя.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) между блоком EBS (A402) и блоком управления замедлителем (А144) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют ERC1_D. Блок EBS (A402) затем пытается установить соединение."
03057,"Шина данных CAN трансмиссии, время приёма при сообщении ERC1_E от замедлителя.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) до блока управления замедлителем (А144) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют ERC1_E. Блок EBS (A402) затем пытается установить соединение."
03058,"Шина данных CAN трансмиссии, время приёма при сообщении ERC1_EX от FFR.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) до автомобильного компьютера (А403) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют ERC1_EX. Блок EBS (A402) затем пытается установить соединение."
03059,"Шина данных CAN трансмиссии, время приёма сообщения ""Resolution Vehicle Distance"" от тахографа.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) до блока тахографа (A408) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют сообщение ECV. Блок EBS (A402) затем пытается установить соединение."
03060,"Шина данных CAN трансмиссии, время приёма сообщения ""Supply Pressure"" от ECAM.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) до блока ECAM (A409) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют сообщение ECAM. Блок EBS (A402) затем пытается установить соединение."
03061,"Шина данных CAN трансмиссии, время приёма при сообщении EEC3 от EDC превышено.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) до блока EDC (A435) на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют сообщение EEC3. Блок EBS (A402) затем пытается установить соединение."
03062,"Шина данных CAN трансмиссии, время приёма при сообщении ""Cruise Control/Vehicle Speed"" от EDC через FFR превышено.","Сигнальная лампа STOP горит желтым цветом. Проверить проводку и контакты в разъёмах шины данных CAN трансмиссии (T-CAN) до блока EDC (A435), сигнал до которого приходит от автомобильного компьютера (A403), на предмет обрывов и замыканий. Общее сопротивление между Pin X1/1 и Pin X1/3 на разъёме блока EBS (A402) должно составлять 60 Ом. Убедиться, что блоки управления, подключенные к шине данных CAN трансмиссии (T-CAN), полностью функционируют. Область функции 1а: EBS работает без функций, которые используют сообщение ECC. Блок EBS (A402) затем пытается установить соединение."
